2.441720068454742432e-01 -1.348656058311462402e+00 9.757830500602722168e-01 5.280620574951171875e+00 1.693036794662475586e+00 2.216396808624267578e+00
1.376101970672607422e+00 6.376171112060546875e-02 -7.049584388732910156e-01 -6.593697071075439453e-01 3.475724220275878906e+00 2.175996065139770508e+00
1.173285603523254395e+00 1.844283819198608398e+00 1.079873204231262207e+00 4.864076614379882812e+00 2.689522743225097656e+00 2.614934921264648438e+00
-1.341212153434753418e+00 -1.180777788162231445e+00 -6.016310453414916992e-01 -6.301312446594238281e+00 -3.645154953002929688e+00 -3.996247529983520508e+00
1.183482408523559570e+00 3.369298696517944336e+00 4.434143304824829102e-01 5.658757209777832031e+00 5.261088371276855469e+00 5.287361145019531250e+00
-3.145094811916351318e-01 4.007136821746826172e-02 -2.094556808471679688e+00 -1.202062845230102539e+00 7.350466847419738770e-01 1.300703644752502441e+00
-6.824848055839538574e-01 2.868509292602539062e-01 -7.163549065589904785e-01 1.807841360569000244e-01 -9.619631171226501465e-01 6.538861393928527832e-01
7.031546831130981445e-01 2.033349514007568359e+00 3.910491466522216797e-01 3.820889234542846680e+00 2.183399200439453125e+00 3.132163047790527344e+00
-3.775378465652465820e-01 1.048541784286499023e+00 -7.137387990951538086e-01 -1.944856643676757812e+00 5.037385225296020508e-01 9.529709815979003906e-02
-6.563464403152465820e-01 -3.301751613616943359e-01 7.181656956672668457e-01 3.900768756866455078e-01 -1.688935279846191406e+00 -6.917172670364379883e-02
7.546405792236328125e-01 6.330237984657287598e-01 -8.361222743988037109e-01 1.621633529663085938e+00 3.239880800247192383e+00 2.937413692474365234e+00
-1.276909559965133667e-01 -7.412766218185424805e-01 9.750706553459167480e-01 1.541887521743774414e+00 -1.911105155944824219e+00 -1.457036972045898438e+00
-9.051547199487686157e-02 -1.655047178268432617e+00 -4.024808481335639954e-02 -3.881258487701416016e+00 -2.461260080337524414e+00 -1.116226911544799805e+00
2.075930118560791016e+00 8.325722217559814453e-01 1.391909003257751465e+00 2.947880268096923828e+00 3.907470464706420898e+00 2.247186183929443359e+00
-2.983506917953491211e-01 -1.671705365180969238e+00 5.776699632406234741e-03 -3.980459690093994141e+00 -4.278402805328369141e+00 -3.082713365554809570e+00
-1.168145775794982910e+00 -1.506743669509887695e+00 -1.149557232856750488e+00 -2.071148395538330078e+00 -2.445342540740966797e+00 -2.008531808853149414e+00
-3.486243486404418945e-01 1.194140076637268066e+00 8.177118897438049316e-01 -8.919751644134521484e-01 -1.522694826126098633e-01 -1.468110799789428711e+00
3.227061927318572998e-01 2.081449985504150391e+00 -1.200823903083801270e+00 4.771661758422851562e-01 3.428421497344970703e+00 2.889191389083862305e+00
7.033702731132507324e-01 2.416549026966094971e-01 -9.336077570915222168e-01 -2.000778675079345703e+00 -3.522732853889465332e-01 -1.521098613739013672e-01
1.545326471328735352e+00 1.851605653762817383e+00 -4.385376870632171631e-01 3.263684034347534180e+00 2.473051309585571289e+00 3.475450515747070312e+00
-2.136006057262420654e-01 -2.310314029455184937e-01 -3.101157248020172119e-01 -1.988714337348937988e-01 -2.887754440307617188e-01 -2.290458232164382935e-01
-1.087733149528503418e+00 -3.511797785758972168e-01 8.757644891738891602e-02 1.524606347084045410e-01 -1.010835647583007812e+00 -1.079949259757995605e+00
3.045719265937805176e-01 4.474242627620697021e-01 6.208570003509521484e-01 2.238865375518798828e+00 2.007398128509521484e+00 1.473731279373168945e+00
-1.134418606758117676e+00 -1.759166717529296875e+00 5.385887995362281799e-02 -3.765812397003173828e+00 -3.757037162780761719e+00 -2.605063199996948242e+00
-5.129203796386718750e-01 -8.419573307037353516e-01 3.477036654949188232e-01 -1.336269974708557129e-01 -9.624678492546081543e-01 -1.170803546905517578e+00
-4.781255125999450684e-01 -1.612672209739685059e-01 1.447081923484802246e+00 -1.695646882057189941e+00 -2.444220066070556641e+00 -1.444009780883789062e+00
-1.056038141250610352e+00 1.870588064193725586e-01 1.448570370674133301e+00 -1.290069818496704102e+00 -4.630910456180572510e-01 -6.062599420547485352e-01
8.717105388641357422e-01 5.633291602134704590e-01 4.538408219814300537e-01 2.236866950988769531e-02 1.317743957042694092e-02 2.248325347900390625e-01
-3.019845113158226013e-02 -2.482989281415939331e-01 1.989688634872436523e+00 2.365545272827148438e+00 2.724211215972900391e+00 5.371773242950439453e-01
-1.232650041580200195e+00 -8.667362928390502930e-01 -1.021358370780944824e+00 -2.734476566314697266e+00 -1.396507024765014648e+00 -6.338944435119628906e-01
-2.137778282165527344e+00 -5.114990472793579102e-01 -4.728676378726959229e-01 -5.145893096923828125e+00 -5.018075942993164062e+00 -2.856877326965332031e+00
-1.672858119010925293e+00 -9.150399565696716309e-01 -6.367083787918090820e-01 -2.250645637512207031e+00 -3.038636445999145508e+00 -3.362526893615722656e+00
7.200073599815368652e-01 2.546778440475463867e+00 6.075512766838073730e-01 4.617343425750732422e+00 3.841916322708129883e+00 4.185450077056884766e+00
3.598746061325073242e-01 1.446735501289367676e+00 1.479040026664733887e+00 2.439146757125854492e+00 1.035027027130126953e+00 1.057285547256469727e+00
1.272363424301147461e+00 2.354269504547119141e+00 -2.043409585952758789e+00 4.967505037784576416e-01 2.049926280975341797e+00 2.898418188095092773e+00
-9.867643117904663086e-01 -5.797880887985229492e-01 7.838639616966247559e-01 -1.006214141845703125e+00 -2.594727754592895508e+00 -2.692114353179931641e+00
-2.115284681320190430e+00 -1.720539569854736328e+00 -1.851432723924517632e-03 -4.348093509674072266e+00 -3.213268995285034180e+00 -4.011078834533691406e+00
-5.667214989662170410e-01 -1.416703581809997559e+00 1.308950424194335938e+00 -1.884978055953979492e+00 -4.934505462646484375e+00 -3.903908252716064453e+00
2.800726294517517090e-01 -8.514060378074645996e-01 -3.558478057384490967e-01 -2.655513286590576172e+00 -6.210362315177917480e-01 -1.228892326354980469e+00
2.134492993354797363e-01 6.691186428070068359e-01 5.808393359184265137e-01 -1.035525202751159668e+00 -1.181680440902709961e+00 -2.873361110687255859e-03
-1.394650101661682129e+00 -1.488887786865234375e+00 2.643838152289390564e-02 -3.026794195175170898e+00 -4.858664512634277344e+00 -4.056294918060302734e+00
-1.271925210952758789e+00 -1.023470163345336914e+00 8.425529599189758301e-01 -2.634586334228515625e+00 -2.135051965713500977e+00 -2.249368429183959961e+00
-1.144561529159545898e+00 -1.966761112213134766e+00 2.084221243858337402e-01 -1.804043531417846680e+00 -4.838361263275146484e+00 -3.415659666061401367e+00
-5.348278284072875977e-01 -2.137008011341094971e-01 -6.249008774757385254e-01 -1.472438335418701172e+00 -6.554862260818481445e-01 -4.694007635116577148e-01
4.277321398258209229e-01 4.762660264968872070e-01 -1.121958613395690918e+00 -9.234122037887573242e-01 8.412006497383117676e-01 -5.625188350677490234e-03
8.329762816429138184e-01 8.316743373870849609e-02 1.455071926116943359e+00 3.722842693328857422e+00 9.619705677032470703e-01 1.382791161537170410e+00
6.020364165306091309e-01 1.460059881210327148e+00 -2.547957003116607666e-01 2.965633392333984375e+00 9.307157993316650391e-01 2.783843755722045898e+00
-1.037459731101989746e+00 -2.540748357772827148e+00 4.562403559684753418e-01 -1.319947123527526855e+00 -1.344743609428405762e+00 -3.103023052215576172e+00
6.221987605094909668e-01 -2.016731739044189453e+00 -7.688426971435546875e-01 -3.350847482681274414e+00 -3.979169845581054688e+00 -3.152369022369384766e+00
1.017534136772155762e+00 4.934272766113281250e-01 2.021534740924835205e-01 1.978617787361145020e+00 1.738909363746643066e+00 7.600826621055603027e-01
2.507805228233337402e-01 7.165983915328979492e-01 -3.388733565807342529e-01 1.689399957656860352e+00 1.231894135475158691e+00 1.791108012199401855e+00
1.157881975173950195e+00 1.361794233322143555e+00 -3.874504566192626953e-01 3.466106891632080078e+00 2.496892929077148438e+00 3.183634996414184570e+00
5.525949001312255859e-01 -1.095237731933593750e-01 1.022671222686767578e+00 -1.738027453422546387e+00 -2.589735031127929688e+00 -1.604894399642944336e+00
